CommodityCode,CommodityDescription,CountryCode,CountryName,MarketYear,CalendarYear,Month,AttributeId,AttributeDescription,UnitId,UnitDescription,Value
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,291.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,565.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,172.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,62.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,1320.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,2.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,34.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,48.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,42.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,124.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,172,Loss,5,(1000 HEAD)         ,156.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,1038.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,1320.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,-48.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,200,Inventory Change,23,(PERCENT)           ,-4.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,204,Production Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,207,Production to Cows,23,(PERCENT)           ,20.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,11.0
0011000,"Animal Numbers, Cattle        ",ES,El Salvador                   ,2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,9.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,1548.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,74.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,790.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,343.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,170.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,2061.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,98.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,130.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,220.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,350.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,172,Loss,5,(1000 HEAD)         ,65.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,1548.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,2061.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,200,Inventory Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,206,Cow Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,204,Production Change,23,(PERCENT)           ,7.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,207,Production to Cows,23,(PERCENT)           ,40.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,23.0
0011000,"Animal Numbers, Cattle        ",GT,Guatemala                     ,2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,17.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,1602.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,287.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,55.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,1944.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,170.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,123.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,123.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,172,Loss,5,(1000 HEAD)         ,110.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,1541.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,1944.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,-61.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,200,Inventory Change,23,(PERCENT)           ,-5.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,204,Production Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,207,Production to Cows,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,8.0
0011000,"Animal Numbers, Cattle        ",HO,Honduras                      ,2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,6.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,284822.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,114360.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,28,Production (Calf Crop),5,(1000 HEAD)         ,53000.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,57,Total Imports,5,(1000 HEAD)         ,2.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,86,Total Supply,5,(1000 HEAD)         ,337824.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,118,Cow Slaughter,5,(1000 HEAD)         ,1300.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,122,Calf Slaughter,5,(1000 HEAD)         ,2800.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,124,Other Slaughter,5,(1000 HEAD)         ,12400.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,117,Total Slaughter,5,(1000 HEAD)         ,16500.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,172,Loss,5,(1000 HEAD)         ,36750.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,176,Ending Inventories,5,(1000 HEAD)         ,284574.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,178,Total Distribution,5,(1000 HEAD)         ,337824.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,199,Inventory Balance,5,(1000 HEAD)         ,-248.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,200,Inventory Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,204,Production Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,207,Production to Cows,23,(PERCENT)           ,46.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,209,Slaughter to Inventory,23,(PERCENT)           ,6.0
0011000,"Animal Numbers, Cattle        ",IN,India                         ,2001,2011,04,213,Slaughter to Total Supply,23,(PERCENT)           ,5.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,4530.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,971.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,630.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,1440.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,19.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,5989.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,511.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,5.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,591.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,1107.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,172,Loss,5,(1000 HEAD)         ,319.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,4563.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,5989.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,313.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,33.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,200,Inventory Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,206,Cow Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,204,Production Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,207,Production to Cows,23,(PERCENT)           ,90.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,24.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,18.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,2134.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,307.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,593.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,559.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,1.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,2694.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,5.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,369.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,360.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,729.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,172,Loss,5,(1000 HEAD)         ,6.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,1954.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,2694.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,-180.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,200,Inventory Change,23,(PERCENT)           ,-14.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,206,Cow Change,23,(PERCENT)           ,-13.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,204,Production Change,23,(PERCENT)           ,-15.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,207,Production to Cows,23,(PERCENT)           ,62.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,34.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,27.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,25328.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2350.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,10800.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,28,Production (Calf Crop),5,(1000 HEAD)         ,8600.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,57,Total Imports,5,(1000 HEAD)         ,257.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,86,Total Supply,5,(1000 HEAD)         ,34185.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,88,Total Exports,5,(1000 HEAD)         ,1142.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,118,Cow Slaughter,5,(1000 HEAD)         ,1900.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,122,Calf Slaughter,5,(1000 HEAD)         ,425.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,124,Other Slaughter,5,(1000 HEAD)         ,4750.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,117,Total Slaughter,5,(1000 HEAD)         ,7075.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,172,Loss,5,(1000 HEAD)         ,619.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,176,Ending Inventories,5,(1000 HEAD)         ,25349.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,178,Total Distribution,5,(1000 HEAD)         ,34185.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,199,Inventory Balance,5,(1000 HEAD)         ,21.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,200,Inventory Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,206,Cow Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,204,Production Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,207,Production to Cows,23,(PERCENT)           ,65.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,209,Slaughter to Inventory,23,(PERCENT)           ,28.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2001,2009,10,213,Slaughter to Total Supply,23,(PERCENT)           ,21.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,3627.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,28,Production (Calf Crop),5,(1000 HEAD)         ,625.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,57,Total Imports,5,(1000 HEAD)         ,28.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,86,Total Supply,5,(1000 HEAD)         ,4280.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,88,Total Exports,5,(1000 HEAD)         ,76.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,118,Cow Slaughter,5,(1000 HEAD)         ,185.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,124,Other Slaughter,5,(1000 HEAD)         ,177.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,117,Total Slaughter,5,(1000 HEAD)         ,362.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,172,Loss,5,(1000 HEAD)         ,65.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,176,Ending Inventories,5,(1000 HEAD)         ,3777.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,178,Total Distribution,5,(1000 HEAD)         ,4280.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,83,CY Imp. from U.S.,5,(1000 HEAD)         ,1.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,199,Inventory Balance,5,(1000 HEAD)         ,150.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,200,Inventory Change,23,(PERCENT)           ,5.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,204,Production Change,23,(PERCENT)           ,-4.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,207,Production to Cows,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,209,Slaughter to Inventory,23,(PERCENT)           ,10.0
0011000,"Animal Numbers, Cattle        ",NU,Nicaragua                     ,2001,2009,04,213,Slaughter to Total Supply,23,(PERCENT)           ,8.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,9400.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,3370.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,1452.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,28,Production (Calf Crop),5,(1000 HEAD)         ,3918.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,86,Total Supply,5,(1000 HEAD)         ,13318.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,88,Total Exports,5,(1000 HEAD)         ,11.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,118,Cow Slaughter,5,(1000 HEAD)         ,587.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,122,Calf Slaughter,5,(1000 HEAD)         ,1235.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,124,Other Slaughter,5,(1000 HEAD)         ,1555.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,117,Total Slaughter,5,(1000 HEAD)         ,3377.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,172,Loss,5,(1000 HEAD)         ,274.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2001,2016,10,176,Ending Inventories,5,(1000 HEAD)         ,9656.0
