CommodityCode,CommodityDescription,MarketYear,CalendarYear,Month,AttributeDescription,UnitDescription,Value
4244000,"Oil, Palm Kernel              ",2014,2016,09,CY Imports,(1000 MT)           ,311.0
4244000,"Oil, Palm Kernel              ",2014,2016,09,CY Exports,(1000 MT)           ,1.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Beginning Stocks,(1000 MT)           ,39.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,MY Imports,(1000 MT)           ,355.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Total Supply,(1000 MT)           ,394.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,MY Exports,(1000 MT)           ,2.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Industrial Dom. Cons.,(1000 MT)           ,165.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Food Use Dom. Cons.,(1000 MT)           ,184.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Total Dom. Cons.,(1000 MT)           ,349.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Ending Stocks,(1000 MT)           ,43.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,Total Distribution,(1000 MT)           ,394.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,CY Imports,(1000 MT)           ,320.0
4244000,"Oil, Palm Kernel              ",2015,2019,10,CY Exports,(1000 MT)           ,1.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Beginning Stocks,(1000 MT)           ,43.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,MY Imports,(1000 MT)           ,361.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Total Supply,(1000 MT)           ,404.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,MY Exports,(1000 MT)           ,1.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Industrial Dom. Cons.,(1000 MT)           ,165.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Food Use Dom. Cons.,(1000 MT)           ,196.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Total Dom. Cons.,(1000 MT)           ,361.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Ending Stocks,(1000 MT)           ,42.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,Total Distribution,(1000 MT)           ,404.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,CY Imports,(1000 MT)           ,320.0
4244000,"Oil, Palm Kernel              ",2016,2018,07,CY Exports,(1000 MT)           ,1.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Beginning Stocks,(1000 MT)           ,42.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,MY Imports,(1000 MT)           ,377.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Total Supply,(1000 MT)           ,419.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,MY Exports,(1000 MT)           ,2.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Industrial Dom. Cons.,(1000 MT)           ,165.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Food Use Dom. Cons.,(1000 MT)           ,222.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Total Dom. Cons.,(1000 MT)           ,387.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Ending Stocks,(1000 MT)           ,30.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,Total Distribution,(1000 MT)           ,419.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,CY Imports,(1000 MT)           ,400.0
4244000,"Oil, Palm Kernel              ",2017,2019,10,CY Exports,(1000 MT)           ,2.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Beginning Stocks,(1000 MT)           ,30.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,MY Imports,(1000 MT)           ,327.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Total Supply,(1000 MT)           ,357.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,MY Exports,(1000 MT)           ,3.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Industrial Dom. Cons.,(1000 MT)           ,165.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Food Use Dom. Cons.,(1000 MT)           ,156.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Total Dom. Cons.,(1000 MT)           ,321.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Ending Stocks,(1000 MT)           ,33.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,Total Distribution,(1000 MT)           ,357.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,CY Imports,(1000 MT)           ,350.0
4244000,"Oil, Palm Kernel              ",2018,2019,11,CY Exports,(1000 MT)           ,2.0
4234000,"Oil, Peanut                   ",2007,2012,05,"Extr. Rate, 999.9999",(PERCENT)           ,0.32
4234000,"Oil, Peanut                   ",2007,2012,05,Beginning Stocks,(1000 MT)           ,10.0
4234000,"Oil, Peanut                   ",2007,2012,05,Total Supply,(1000 MT)           ,116.0
4234000,"Oil, Peanut                   ",2007,2012,05,MY Exports,(1000 MT)           ,6.0
4234000,"Oil, Peanut                   ",2007,2012,05,Ending Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2007,2012,05,Total Distribution,(1000 MT)           ,116.0
4234000,"Oil, Peanut                   ",2007,2012,05,CY Imports,(1000 MT)           ,38.0
4234000,"Oil, Peanut                   ",2007,2012,05,CY Exports,(1000 MT)           ,6.0
4234000,"Oil, Peanut                   ",2008,2012,05,"Extr. Rate, 999.9999",(PERCENT)           ,0.3218
4234000,"Oil, Peanut                   ",2008,2012,05,Beginning Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2008,2012,05,Total Supply,(1000 MT)           ,100.0
4234000,"Oil, Peanut                   ",2008,2012,05,MY Exports,(1000 MT)           ,4.0
4234000,"Oil, Peanut                   ",2008,2012,05,Ending Stocks,(1000 MT)           ,8.0
4234000,"Oil, Peanut                   ",2008,2012,05,Total Distribution,(1000 MT)           ,100.0
4234000,"Oil, Peanut                   ",2008,2012,05,CY Imports,(1000 MT)           ,34.0
4234000,"Oil, Peanut                   ",2008,2012,05,CY Exports,(1000 MT)           ,3.0
4234000,"Oil, Peanut                   ",2009,2014,03,"Extr. Rate, 999.9999",(PERCENT)           ,0.3249
4234000,"Oil, Peanut                   ",2009,2014,03,Beginning Stocks,(1000 MT)           ,8.0
4234000,"Oil, Peanut                   ",2009,2014,03,Total Supply,(1000 MT)           ,105.0
4234000,"Oil, Peanut                   ",2009,2014,03,MY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2009,2014,03,Ending Stocks,(1000 MT)           ,10.0
4234000,"Oil, Peanut                   ",2009,2014,03,Total Distribution,(1000 MT)           ,105.0
4234000,"Oil, Peanut                   ",2009,2014,03,CY Imports,(1000 MT)           ,26.0
4234000,"Oil, Peanut                   ",2009,2014,03,CY Exports,(1000 MT)           ,7.0
4234000,"Oil, Peanut                   ",2010,2014,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.3233
4234000,"Oil, Peanut                   ",2010,2014,07,Beginning Stocks,(1000 MT)           ,10.0
4234000,"Oil, Peanut                   ",2010,2014,07,Total Supply,(1000 MT)           ,123.0
4234000,"Oil, Peanut                   ",2010,2014,07,MY Exports,(1000 MT)           ,7.0
4234000,"Oil, Peanut                   ",2010,2014,07,Ending Stocks,(1000 MT)           ,13.0
4234000,"Oil, Peanut                   ",2010,2014,07,Total Distribution,(1000 MT)           ,123.0
4234000,"Oil, Peanut                   ",2010,2014,07,CY Imports,(1000 MT)           ,15.0
4234000,"Oil, Peanut                   ",2010,2014,07,CY Exports,(1000 MT)           ,6.0
4234000,"Oil, Peanut                   ",2011,2014,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.3102
4234000,"Oil, Peanut                   ",2011,2014,08,Beginning Stocks,(1000 MT)           ,13.0
4234000,"Oil, Peanut                   ",2011,2014,08,Total Supply,(1000 MT)           ,111.0
4234000,"Oil, Peanut                   ",2011,2014,08,MY Exports,(1000 MT)           ,7.0
4234000,"Oil, Peanut                   ",2011,2014,08,Ending Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2011,2014,08,Total Distribution,(1000 MT)           ,111.0
4234000,"Oil, Peanut                   ",2011,2014,08,CY Imports,(1000 MT)           ,20.0
4234000,"Oil, Peanut                   ",2011,2014,08,CY Exports,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2012,2014,11,"Extr. Rate, 999.9999",(PERCENT)           ,0.3221
4234000,"Oil, Peanut                   ",2012,2014,11,Beginning Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2012,2014,11,Total Supply,(1000 MT)           ,110.0
4234000,"Oil, Peanut                   ",2012,2014,11,MY Exports,(1000 MT)           ,6.0
4234000,"Oil, Peanut                   ",2012,2014,11,Ending Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2012,2014,11,Total Distribution,(1000 MT)           ,110.0
4234000,"Oil, Peanut                   ",2012,2014,11,CY Imports,(1000 MT)           ,15.0
4234000,"Oil, Peanut                   ",2012,2014,11,CY Exports,(1000 MT)           ,6.0
4234000,"Oil, Peanut                   ",2013,2014,12,"Extr. Rate, 999.9999",(PERCENT)           ,0.3156
4234000,"Oil, Peanut                   ",2013,2014,12,Beginning Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2013,2014,12,Total Supply,(1000 MT)           ,129.0
4234000,"Oil, Peanut                   ",2013,2014,12,MY Exports,(1000 MT)           ,4.0
4234000,"Oil, Peanut                   ",2013,2014,12,Ending Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2013,2014,12,Total Distribution,(1000 MT)           ,129.0
4234000,"Oil, Peanut                   ",2013,2014,12,CY Imports,(1000 MT)           ,20.0
4234000,"Oil, Peanut                   ",2013,2014,12,CY Exports,(1000 MT)           ,4.0
4234000,"Oil, Peanut                   ",2014,2016,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.317
4234000,"Oil, Peanut                   ",2014,2016,02,Beginning Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2014,2016,02,Total Supply,(1000 MT)           ,120.0
4234000,"Oil, Peanut                   ",2014,2016,02,MY Exports,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2014,2016,02,Ending Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2014,2016,02,Total Distribution,(1000 MT)           ,120.0
4234000,"Oil, Peanut                   ",2014,2016,02,CY Imports,(1000 MT)           ,20.0
4234000,"Oil, Peanut                   ",2014,2016,02,CY Exports,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2015,2017,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.3199
4234000,"Oil, Peanut                   ",2015,2017,04,Beginning Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2015,2017,04,Total Supply,(1000 MT)           ,154.0
4234000,"Oil, Peanut                   ",2015,2017,04,MY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2015,2017,04,Ending Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2015,2017,04,Total Distribution,(1000 MT)           ,154.0
4234000,"Oil, Peanut                   ",2015,2017,04,CY Imports,(1000 MT)           ,27.0
4234000,"Oil, Peanut                   ",2015,2017,04,CY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2016,2019,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.3233
4234000,"Oil, Peanut                   ",2016,2019,08,Beginning Stocks,(1000 MT)           ,9.0
4234000,"Oil, Peanut                   ",2016,2019,08,Total Supply,(1000 MT)           ,156.0
4234000,"Oil, Peanut                   ",2016,2019,08,MY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2016,2019,08,Ending Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2016,2019,08,Total Distribution,(1000 MT)           ,156.0
4234000,"Oil, Peanut                   ",2016,2019,08,CY Imports,(1000 MT)           ,30.0
4234000,"Oil, Peanut                   ",2016,2019,08,CY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2017,2019,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.3281
4234000,"Oil, Peanut                   ",2017,2019,08,Beginning Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2017,2019,08,Total Supply,(1000 MT)           ,148.0
4234000,"Oil, Peanut                   ",2017,2019,08,MY Exports,(1000 MT)           ,5.0
4234000,"Oil, Peanut                   ",2017,2019,08,Ending Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2017,2019,08,Total Distribution,(1000 MT)           ,148.0
4234000,"Oil, Peanut                   ",2017,2019,08,CY Imports,(1000 MT)           ,23.0
4234000,"Oil, Peanut                   ",2017,2019,08,CY Exports,(1000 MT)           ,8.0
4234000,"Oil, Peanut                   ",2018,2019,10,"Extr. Rate, 999.9999",(PERCENT)           ,0.3367
4234000,"Oil, Peanut                   ",2018,2019,10,Beginning Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2018,2019,10,Total Supply,(1000 MT)           ,137.0
4234000,"Oil, Peanut                   ",2018,2019,10,MY Exports,(1000 MT)           ,4.0
4234000,"Oil, Peanut                   ",2018,2019,10,Ending Stocks,(1000 MT)           ,11.0
4234000,"Oil, Peanut                   ",2018,2019,10,Total Distribution,(1000 MT)           ,137.0
4234000,"Oil, Peanut                   ",2018,2019,10,CY Imports,(1000 MT)           ,27.0
4234000,"Oil, Peanut                   ",2018,2019,10,CY Exports,(1000 MT)           ,5.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,"Extr. Rate, 999.9999",(PERCENT)           ,0.4381
4239100,"Oil, Rapeseed                 ",2007,2017,12,Beginning Stocks,(1000 MT)           ,68.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,Total Supply,(1000 MT)           ,1545.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,MY Exports,(1000 MT)           ,158.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,Ending Stocks,(1000 MT)           ,60.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,Total Distribution,(1000 MT)           ,1545.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,CY Imports,(1000 MT)           ,1068.0
4239100,"Oil, Rapeseed                 ",2007,2017,12,CY Exports,(1000 MT)           ,158.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,"Extr. Rate, 999.9999",(PERCENT)           ,0.4117
4239100,"Oil, Rapeseed                 ",2008,2017,12,Beginning Stocks,(1000 MT)           ,60.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,Total Supply,(1000 MT)           ,1611.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,MY Exports,(1000 MT)           ,249.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,Ending Stocks,(1000 MT)           ,78.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,Total Distribution,(1000 MT)           ,1611.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,CY Imports,(1000 MT)           ,1005.0
4239100,"Oil, Rapeseed                 ",2008,2017,12,CY Exports,(1000 MT)           ,241.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.4376
4239100,"Oil, Rapeseed                 ",2009,2016,08,Beginning Stocks,(1000 MT)           ,78.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,Total Supply,(1000 MT)           ,1632.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,MY Exports,(1000 MT)           ,251.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,Ending Stocks,(1000 MT)           ,88.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,Total Distribution,(1000 MT)           ,1632.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,CY Imports,(1000 MT)           ,1086.0
4239100,"Oil, Rapeseed                 ",2009,2016,08,CY Exports,(1000 MT)           ,328.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.3994
4239100,"Oil, Rapeseed                 ",2010,2016,08,Beginning Stocks,(1000 MT)           ,88.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,Total Supply,(1000 MT)           ,2025.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,MY Exports,(1000 MT)           ,232.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,Ending Stocks,(1000 MT)           ,136.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,Total Distribution,(1000 MT)           ,2025.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,CY Imports,(1000 MT)           ,1515.0
4239100,"Oil, Rapeseed                 ",2010,2016,08,CY Exports,(1000 MT)           ,215.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.4272
4239100,"Oil, Rapeseed                 ",2011,2016,08,Beginning Stocks,(1000 MT)           ,136.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,Total Supply,(1000 MT)           ,2127.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,MY Exports,(1000 MT)           ,301.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,Ending Stocks,(1000 MT)           ,85.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,Total Distribution,(1000 MT)           ,2127.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,CY Imports,(1000 MT)           ,1427.0
4239100,"Oil, Rapeseed                 ",2011,2016,08,CY Exports,(1000 MT)           ,318.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.4566
4239100,"Oil, Rapeseed                 ",2012,2017,04,Beginning Stocks,(1000 MT)           ,85.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,Total Supply,(1000 MT)           ,1915.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,MY Exports,(1000 MT)           ,216.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,Ending Stocks,(1000 MT)           ,64.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,Total Distribution,(1000 MT)           ,1915.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,CY Imports,(1000 MT)           ,1272.0
4239100,"Oil, Rapeseed                 ",2012,2017,04,CY Exports,(1000 MT)           ,136.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.4202
4239100,"Oil, Rapeseed                 ",2013,2019,02,Beginning Stocks,(1000 MT)           ,64.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,Total Supply,(1000 MT)           ,2308.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,MY Exports,(1000 MT)           ,119.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,Ending Stocks,(1000 MT)           ,125.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,Total Distribution,(1000 MT)           ,2308.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,CY Imports,(1000 MT)           ,1597.0
4239100,"Oil, Rapeseed                 ",2013,2019,02,CY Exports,(1000 MT)           ,111.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.4053
4239100,"Oil, Rapeseed                 ",2014,2019,02,Beginning Stocks,(1000 MT)           ,125.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,Total Supply,(1000 MT)           ,2504.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,MY Exports,(1000 MT)           ,110.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,Ending Stocks,(1000 MT)           ,121.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,Total Distribution,(1000 MT)           ,2504.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,CY Imports,(1000 MT)           ,1625.0
4239100,"Oil, Rapeseed                 ",2014,2019,02,CY Exports,(1000 MT)           ,122.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.4676
4239100,"Oil, Rapeseed                 ",2015,2019,07,Beginning Stocks,(1000 MT)           ,121.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,Total Supply,(1000 MT)           ,2639.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,MY Exports,(1000 MT)           ,111.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,Ending Stocks,(1000 MT)           ,115.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,Total Distribution,(1000 MT)           ,2639.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,CY Imports,(1000 MT)           ,1909.0
4239100,"Oil, Rapeseed                 ",2015,2019,07,CY Exports,(1000 MT)           ,100.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.3984
4239100,"Oil, Rapeseed                 ",2016,2018,07,Beginning Stocks,(1000 MT)           ,115.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,Total Supply,(1000 MT)           ,2913.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,MY Exports,(1000 MT)           ,123.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,Ending Stocks,(1000 MT)           ,134.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,Total Distribution,(1000 MT)           ,2913.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,CY Imports,(1000 MT)           ,2030.0
4239100,"Oil, Rapeseed                 ",2016,2018,07,CY Exports,(1000 MT)           ,125.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.4266
4239100,"Oil, Rapeseed                 ",2017,2019,07,Beginning Stocks,(1000 MT)           ,134.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,Total Supply,(1000 MT)           ,2739.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,MY Exports,(1000 MT)           ,105.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,Ending Stocks,(1000 MT)           ,88.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,Total Distribution,(1000 MT)           ,2739.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,CY Imports,(1000 MT)           ,1840.0
4239100,"Oil, Rapeseed                 ",2017,2019,07,CY Exports,(1000 MT)           ,100.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.4048
4239100,"Oil, Rapeseed                 ",2018,2020,07,Beginning Stocks,(1000 MT)           ,88.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,Total Supply,(1000 MT)           ,2559.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,MY Exports,(1000 MT)           ,90.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,Ending Stocks,(1000 MT)           ,72.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,Total Distribution,(1000 MT)           ,2559.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,CY Imports,(1000 MT)           ,1785.0
4239100,"Oil, Rapeseed                 ",2018,2020,07,CY Exports,(1000 MT)           ,95.0
4232000,"Oil, Soybean                  ",2007,2014,04,Crush,(1000 MT)           ,49081.0
4232000,"Oil, Soybean                  ",2007,2014,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.1902
4232000,"Oil, Soybean                  ",2007,2014,04,Beginning Stocks,(1000 MT)           ,1399.0
4232000,"Oil, Soybean                  ",2007,2014,04,Production,(1000 MT)           ,9335.0
4232000,"Oil, Soybean                  ",2007,2014,04,MY Imports,(1000 MT)           ,30.0
4232000,"Oil, Soybean                  ",2007,2014,04,Total Supply,(1000 MT)           ,10764.0
4232000,"Oil, Soybean                  ",2007,2014,04,MY Exports,(1000 MT)           ,1320.0
4232000,"Oil, Soybean                  ",2007,2014,04,Industrial Dom. Cons.,(1000 MT)           ,1472.0
4232000,"Oil, Soybean                  ",2007,2014,04,Food Use Dom. Cons.,(1000 MT)           ,6845.0
4232000,"Oil, Soybean                  ",2007,2014,04,Total Dom. Cons.,(1000 MT)           ,8317.0
4232000,"Oil, Soybean                  ",2007,2014,04,Ending Stocks,(1000 MT)           ,1127.0
4232000,"Oil, Soybean                  ",2007,2014,04,Total Distribution,(1000 MT)           ,10764.0
4232000,"Oil, Soybean                  ",2007,2014,04,CY Imports,(1000 MT)           ,33.0
4232000,"Oil, Soybean                  ",2007,2014,04,CY Exports,(1000 MT)           ,1122.0
4232000,"Oil, Soybean                  ",2008,2014,04,Crush,(1000 MT)           ,45230.0
4232000,"Oil, Soybean                  ",2008,2014,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.188
4232000,"Oil, Soybean                  ",2008,2014,04,Beginning Stocks,(1000 MT)           ,1127.0
4232000,"Oil, Soybean                  ",2008,2014,04,Production,(1000 MT)           ,8503.0
4232000,"Oil, Soybean                  ",2008,2014,04,MY Imports,(1000 MT)           ,41.0
4232000,"Oil, Soybean                  ",2008,2014,04,Total Supply,(1000 MT)           ,9671.0
4232000,"Oil, Soybean                  ",2008,2014,04,MY Exports,(1000 MT)           ,995.0
4232000,"Oil, Soybean                  ",2008,2014,04,Industrial Dom. Cons.,(1000 MT)           ,917.0
4232000,"Oil, Soybean                  ",2008,2014,04,Food Use Dom. Cons.,(1000 MT)           ,6461.0
4232000,"Oil, Soybean                  ",2008,2014,04,Total Dom. Cons.,(1000 MT)           ,7378.0
4232000,"Oil, Soybean                  ",2008,2014,04,Ending Stocks,(1000 MT)           ,1298.0
4232000,"Oil, Soybean                  ",2008,2014,04,Total Distribution,(1000 MT)           ,9671.0
4232000,"Oil, Soybean                  ",2008,2014,04,CY Imports,(1000 MT)           ,44.0
4232000,"Oil, Soybean                  ",2008,2014,04,CY Exports,(1000 MT)           ,1258.0
4232000,"Oil, Soybean                  ",2009,2014,11,Crush,(1000 MT)           ,47673.0
4232000,"Oil, Soybean                  ",2009,2014,11,"Extr. Rate, 999.9999",(PERCENT)           ,0.1866
4232000,"Oil, Soybean                  ",2009,2014,11,Beginning Stocks,(1000 MT)           ,1298.0
4232000,"Oil, Soybean                  ",2009,2014,11,Production,(1000 MT)           ,8897.0
4232000,"Oil, Soybean                  ",2009,2014,11,MY Imports,(1000 MT)           ,47.0
4232000,"Oil, Soybean                  ",2009,2014,11,Total Supply,(1000 MT)           ,10242.0
4232000,"Oil, Soybean                  ",2009,2014,11,MY Exports,(1000 MT)           ,1524.0
4232000,"Oil, Soybean                  ",2009,2014,11,Industrial Dom. Cons.,(1000 MT)           ,762.0
4232000,"Oil, Soybean                  ",2009,2014,11,Food Use Dom. Cons.,(1000 MT)           ,6411.0
4232000,"Oil, Soybean                  ",2009,2014,11,Total Dom. Cons.,(1000 MT)           ,7173.0
4232000,"Oil, Soybean                  ",2009,2014,11,Ending Stocks,(1000 MT)           ,1545.0
4232000,"Oil, Soybean                  ",2009,2014,11,Total Distribution,(1000 MT)           ,10242.0
4232000,"Oil, Soybean                  ",2009,2014,11,CY Imports,(1000 MT)           ,54.0
4232000,"Oil, Soybean                  ",2009,2014,11,CY Exports,(1000 MT)           ,1657.0
4232000,"Oil, Soybean                  ",2010,2015,11,Crush,(1000 MT)           ,44851.0
4232000,"Oil, Soybean                  ",2010,2015,11,"Extr. Rate, 999.9999",(PERCENT)           ,0.191
4232000,"Oil, Soybean                  ",2010,2015,11,Beginning Stocks,(1000 MT)           ,1545.0
4232000,"Oil, Soybean                  ",2010,2015,11,Production,(1000 MT)           ,8568.0
4232000,"Oil, Soybean                  ",2010,2015,11,MY Imports,(1000 MT)           ,72.0
4232000,"Oil, Soybean                  ",2010,2015,11,Total Supply,(1000 MT)           ,10185.0
4232000,"Oil, Soybean                  ",2010,2015,11,MY Exports,(1000 MT)           ,1466.0
4232000,"Oil, Soybean                  ",2010,2015,11,Industrial Dom. Cons.,(1000 MT)           ,1242.0
